Machine_59,Timestamp_0,_59_106,1483232401,0.36,10,0.005
Machine_59,Timestamp_0,_59_107,1483232401,1.57,10,0.005
Machine_59,Timestamp_0,_59_108,1483232401,45.0,8,0.005
Machine_59,Timestamp_0,_59_109,1483232401,41.69,4,0.005
Machine_59,Timestamp_0,_59_110,1483232401,54.52,8,0.005
Machine_59,Timestamp_0,_59_111,1483232401,41.6,6,0.005
Machine_59,Timestamp_0,_59_112,1483232401,15.33,10,0.005
Machine_59,Timestamp_0,_59_113,1483232401,79.68,1,0.005
Machine_59,Timestamp_1,_59_5,1483232402,4641.8,3,0.005
Machine_59,Timestamp_1,_59_6,1483232402,701.79,10,0.005
Machine_59,Timestamp_1,_59_7,1483232402,3276.0,3,0.005
Machine_59,Timestamp_1,_59_8,1483232402,450.46,10,0.005
Machine_59,Timestamp_1,_59_9,1483232402,298.42,10,0.005
Machine_59,Timestamp_1,_59_10,1483232402,0.0,2,0.005
Machine_59,Timestamp_1,_59_11,1483232402,9.32,7,0.005
Machine_59,Timestamp_1,_59_12,1483232402,16.95,10,0.005
Machine_59,Timestamp_1,_59_13,1483232402,1.39,10,0.005
Machine_59,Timestamp_1,_59_14,1483232402,5.33,10,0.005
Machine_59,Timestamp_1,_59_16,1483232402,0.0,2,0.005
Machine_59,Timestamp_1,_59_18,1483232402,1.0,2,0.005
Machine_59,Timestamp_1,_59_19,1483232402,0.0,2,0.005
Machine_59,Timestamp_1,_59_21,1483232402,1.0,2,0.005
Machine_59,Timestamp_1,_59_22,1483232402,-0.03,1,0.005
Machine_59,Timestamp_1,_59_26,1483232402,1.1,2,0.005
Machine_59,Timestamp_1,_59_28,1483232402,0.58,4,0.005
Machine_59,Timestamp_1,_59_30,1483232402,0.46,7,0.005
Machine_59,Timestamp_1,_59_31,1483232402,0.09,10,0.005
Machine_59,Timestamp_1,_59_32,1483232402,1.19,3,0.005
Machine_59,Timestamp_1,_59_33,1483232402,272.0,7,0.005
Machine_59,Timestamp_1,_59_34,1483232402,265.02,8,0.005
Machine_59,Timestamp_1,_59_35,1483232402,255.0,7,0.005
Machine_59,Timestamp_1,_59_36,1483232402,260.0,4,0.005
Machine_59,Timestamp_1,_59_37,1483232402,18.7,7,0.005
Machine_59,Timestamp_1,_59_38,1483232402,12.75,10,0.005
Machine_59,Timestamp_1,_59_39,1483232402,9.37,10,0.005
Machine_59,Timestamp_1,_59_41,1483232402,0.0,4,0.005
Machine_59,Timestamp_1,_59_47,1483232402,594.56,4,0.005
Machine_59,Timestamp_1,_59_48,1483232402,1596.87,1,0.005
Machine_59,Timestamp_1,_59_54,1483232402,8.2,6,0.005
Machine_59,Timestamp_1,_59_55,1483232402,11.0,8,0.005
Machine_59,Timestamp_1,_59_57,1483232402,33.9,1,0.005
Machine_59,Timestamp_1,_59_66,1483232402,3.14,4,0.005
Machine_59,Timestamp_1,_59_71,1483232402,64.8,7,0.005
Machine_59,Timestamp_1,_59_72,1483232402,33.74,1,0.005
Machine_59,Timestamp_1,_59_74,1483232402,7.44,10,0.005
Machine_59,Timestamp_1,_59_75,1483232402,32.96,1,0.005
Machine_59,Timestamp_1,_59_76,1483232402,6.0,4,0.005
Machine_59,Timestamp_1,_59_78,1483232402,1416.74,10,0.005
Machine_59,Timestamp_1,_59_79,1483232402,0.0,5,0.005
Machine_59,Timestamp_1,_59_83,1483232402,1.24,3,0.005
Machine_59,Timestamp_1,_59_84,1483232402,4.9,10,0.005
Machine_59,Timestamp_1,_59_85,1483232402,56.0,4,0.005
Machine_59,Timestamp_1,_59_102,1483232402,1400.0,7,0.005
Machine_59,Timestamp_1,_59_103,1483232402,0.0,10,0.005
Machine_59,Timestamp_1,_59_104,1483232402,41.97,1,0.005
Machine_59,Timestamp_1,_59_106,1483232402,0.57,10,0.005
Machine_59,Timestamp_1,_59_107,1483232402,1.61,10,0.005
Machine_59,Timestamp_1,_59_108,1483232402,45.0,8,0.005
Machine_59,Timestamp_1,_59_109,1483232402,38.58,4,0.005
Machine_59,Timestamp_1,_59_110,1483232402,54.95,8,0.005
Machine_59,Timestamp_1,_59_111,1483232402,40.93,6,0.005
Machine_59,Timestamp_1,_59_112,1483232402,15.14,10,0.005
Machine_59,Timestamp_1,_59_113,1483232402,81.92,1,0.005
Machine_59,Timestamp_2,_59_5,1483232403,4739.55,3,0.005
Machine_59,Timestamp_2,_59_6,1483232403,578.54,10,0.005
Machine_59,Timestamp_2,_59_7,1483232403,3276.0,3,0.005
Machine_59,Timestamp_2,_59_8,1483232403,450.48,10,0.005
Machine_59,Timestamp_2,_59_9,1483232403,103.09,10,0.005
Machine_59,Timestamp_2,_59_10,1483232403,0.0,2,0.005
Machine_59,Timestamp_2,_59_11,1483232403,8.57,7,0.005
Machine_59,Timestamp_2,_59_12,1483232403,6.82,10,0.005
Machine_59,Timestamp_2,_59_13,1483232403,1.31,10,0.005
Machine_59,Timestamp_2,_59_14,1483232403,17.99,10,0.005
Machine_59,Timestamp_2,_59_16,1483232403,0.0,2,0.005
Machine_59,Timestamp_2,_59_18,1483232403,1.0,2,0.005
Machine_59,Timestamp_2,_59_19,1483232403,0.0,2,0.005
Machine_59,Timestamp_2,_59_21,1483232403,0.0,2,0.005
Machine_59,Timestamp_2,_59_22,1483232403,-0.01,1,0.005
Machine_59,Timestamp_2,_59_26,1483232403,1.1,2,0.005
Machine_59,Timestamp_2,_59_28,1483232403,0.58,4,0.005
Machine_59,Timestamp_2,_59_30,1483232403,0.46,7,0.005
Machine_59,Timestamp_2,_59_31,1483232403,0.1,10,0.005
Machine_59,Timestamp_2,_59_32,1483232403,1.2,3,0.005
Machine_59,Timestamp_2,_59_33,1483232403,272.0,7,0.005
Machine_59,Timestamp_2,_59_34,1483232403,265.23,8,0.005
Machine_59,Timestamp_2,_59_35,1483232403,255.0,7,0.005
Machine_59,Timestamp_2,_59_36,1483232403,260.0,4,0.005
Machine_59,Timestamp_2,_59_37,1483232403,17.96,7,0.005
Machine_59,Timestamp_2,_59_38,1483232403,13.22,10,0.005
Machine_59,Timestamp_2,_59_39,1483232403,9.42,10,0.005
Machine_59,Timestamp_2,_59_41,1483232403,0.0,4,0.005
Machine_59,Timestamp_2,_59_47,1483232403,595.04,4,0.005
Machine_59,Timestamp_2,_59_48,1483232403,1575.93,1,0.005
Machine_59,Timestamp_2,_59_54,1483232403,8.2,6,0.005
Machine_59,Timestamp_2,_59_55,1483232403,4.0,8,0.005
Machine_59,Timestamp_2,_59_57,1483232403,33.25,1,0.005
Machine_59,Timestamp_2,_59_66,1483232403,3.14,4,0.005
Machine_59,Timestamp_2,_59_71,1483232403,64.98,7,0.005
Machine_59,Timestamp_2,_59_72,1483232403,32.84,1,0.005
Machine_59,Timestamp_2,_59_74,1483232403,7.57,10,0.005
Machine_59,Timestamp_2,_59_75,1483232403,33.97,1,0.005
Machine_59,Timestamp_2,_59_76,1483232403,6.0,4,0.005
Machine_59,Timestamp_2,_59_78,1483232403,1416.5,10,0.005
Machine_59,Timestamp_2,_59_79,1483232403,0.0,5,0.005
Machine_59,Timestamp_2,_59_83,1483232403,1.2,3,0.005
Machine_59,Timestamp_2,_59_84,1483232403,4.47,10,0.005
Machine_59,Timestamp_2,_59_85,1483232403,55.0,4,0.005
Machine_59,Timestamp_2,_59_102,1483232403,1400.0,7,0.005
Machine_59,Timestamp_2,_59_103,1483232403,3.36,10,0.005
Machine_59,Timestamp_2,_59_104,1483232403,40.67,1,0.005
Machine_59,Timestamp_2,_59_106,1483232403,0.59,10,0.005
Machine_59,Timestamp_2,_59_107,1483232403,1.63,10,0.005
Machine_59,Timestamp_2,_59_108,1483232403,45.0,8,0.005
Machine_59,Timestamp_2,_59_109,1483232403,39.28,4,0.005
Machine_59,Timestamp_2,_59_110,1483232403,53.74,8,0.005
Machine_59,Timestamp_2,_59_111,1483232403,41.61,6,0.005
Machine_59,Timestamp_2,_59_112,1483232403,17.11,10,0.005
Machine_59,Timestamp_2,_59_113,1483232403,81.07,1,0.005
Machine_59,Timestamp_3,_59_5,1483232404,4536.06,3,0.005
Machine_59,Timestamp_3,_59_6,1483232404,925.41,10,0.005
Machine_59,Timestamp_3,_59_7,1483232404,3276.0,3,0.005
Machine_59,Timestamp_3,_59_8,1483232404,449.74,10,0.005
Machine_59,Timestamp_3,_59_9,1483232404,302.15,10,0.005
Machine_59,Timestamp_3,_59_10,1483232404,-0.01,2,0.005
Machine_59,Timestamp_3,_59_11,1483232404,9.05,7,0.005
Machine_59,Timestamp_3,_59_12,1483232404,5.49,10,0.005
Machine_59,Timestamp_3,_59_13,1483232404,3.47,10,0.005
Machine_59,Timestamp_3,_59_14,1483232404,8.93,10,0.005
Machine_59,Timestamp_3,_59_16,1483232404,0.0,2,0.005
Machine_59,Timestamp_3,_59_18,1483232404,1.0,2,0.005
Machine_59,Timestamp_3,_59_19,1483232404,0.0,2,0.005
Machine_59,Timestamp_3,_59_21,1483232404,0.0,2,0.005
Machine_59,Timestamp_3,_59_22,1483232404,0.01,1,0.005
Machine_59,Timestamp_3,_59_26,1483232404,1.1,2,0.005
Machine_59,Timestamp_3,_59_28,1483232404,0.58,4,0.005
Machine_59,Timestamp_3,_59_30,1483232404,0.46,7,0.005
Machine_59,Timestamp_3,_59_31,1483232404,0.09,10,0.005
Machine_59,Timestamp_3,_59_32,1483232404,1.2,3,0.005
Machine_59,Timestamp_3,_59_33,1483232404,272.0,7,0.005
Machine_59,Timestamp_3,_59_34,1483232404,264.98,8,0.005
Machine_59,Timestamp_3,_59_35,1483232404,255.0,7,0.005
Machine_59,Timestamp_3,_59_36,1483232404,260.0,4,0.005
Machine_59,Timestamp_3,_59_37,1483232404,17.31,7,0.005
Machine_59,Timestamp_3,_59_38,1483232404,11.91,10,0.005
Machine_59,Timestamp_3,_59_39,1483232404,9.36,10,0.005
Machine_59,Timestamp_3,_59_41,1483232404,0.0,4,0.005
Machine_59,Timestamp_3,_59_47,1483232404,650.55,4,0.005
Machine_59,Timestamp_3,_59_48,1483232404,1594.27,1,0.005
Machine_59,Timestamp_3,_59_54,1483232404,8.2,6,0.005
Machine_59,Timestamp_3,_59_55,1483232404,4.0,8,0.005
Machine_59,Timestamp_3,_59_57,1483232404,33.58,1,0.005
Machine_59,Timestamp_3,_59_66,1483232404,2.83,4,0.005
Machine_59,Timestamp_3,_59_71,1483232404,65.17,7,0.005
Machine_59,Timestamp_3,_59_72,1483232404,33.34,1,0.005
Machine_59,Timestamp_3,_59_74,1483232404,7.72,10,0.005
Machine_59,Timestamp_3,_59_75,1483232404,32.24,1,0.005
Machine_59,Timestamp_3,_59_76,1483232404,5.9,4,0.005
Machine_59,Timestamp_3,_59_78,1483232404,1414.42,10,0.005
Machine_59,Timestamp_3,_59_79,1483232404,0.0,5,0.005
Machine_59,Timestamp_3,_59_83,1483232404,1.22,3,0.005
Machine_59,Timestamp_3,_59_84,1483232404,3.68,10,0.005
Machine_59,Timestamp_3,_59_85,1483232404,55.0,4,0.005
Machine_59,Timestamp_3,_59_102,1483232404,1400.0,7,0.005
Machine_59,Timestamp_3,_59_103,1483232404,3.25,10,0.005
Machine_59,Timestamp_3,_59_104,1483232404,39.84,1,0.005
Machine_59,Timestamp_3,_59_106,1483232404,0.58,10,0.005
Machine_59,Timestamp_3,_59_107,1483232404,1.63,10,0.005
Machine_59,Timestamp_3,_59_108,1483232404,45.0,8,0.005
Machine_59,Timestamp_3,_59_109,1483232404,37.85,4,0.005
Machine_59,Timestamp_3,_59_110,1483232404,55.53,8,0.005
Machine_59,Timestamp_3,_59_111,1483232404,42.69,6,0.005
Machine_59,Timestamp_3,_59_112,1483232404,17.47,10,0.005
Machine_59,Timestamp_3,_59_113,1483232404,79.24,1,0.005
Machine_59,Timestamp_4,_59_5,1483232405,5055.66,3,0.005
Machine_59,Timestamp_4,_59_6,1483232405,1007.74,10,0.005
Machine_59,Timestamp_4,_59_7,1483232405,3276.0,3,0.005
Machine_59,Timestamp_4,_59_8,1483232405,450.76,10,0.005
Machine_59,Timestamp_4,_59_9,1483232405,295.46,10,0.005
Machine_59,Timestamp_4,_59_10,1483232405,0.0,2,0.005
Machine_59,Timestamp_4,_59_11,1483232405,9.94,7,0.005
Machine_59,Timestamp_4,_59_12,1483232405,5.51,10,0.005
Machine_59,Timestamp_4,_59_13,1483232405,3.27,10,0.005
Machine_59,Timestamp_4,_59_14,1483232405,3.07,10,0.005
Machine_59,Timestamp_4,_59_16,1483232405,0.0,2,0.005
Machine_59,Timestamp_4,_59_18,1483232405,1.0,2,0.005
Machine_59,Timestamp_4,_59_19,1483232405,0.0,2,0.005
Machine_59,Timestamp_4,_59_21,1483232405,0.0,2,0.005
Machine_59,Timestamp_4,_59_22,1483232405,0.02,1,0.005
Machine_59,Timestamp_4,_59_26,1483232405,1.1,2,0.005
Machine_59,Timestamp_4,_59_28,1483232405,0.58,4,0.005
Machine_59,Timestamp_4,_59_30,1483232405,0.46,7,0.005
Machine_59,Timestamp_4,_59_31,1483232405,0.09,10,0.005
Machine_59,Timestamp_4,_59_32,1483232405,1.2,3,0.005
Machine_59,Timestamp_4,_59_33,1483232405,272.0,7,0.005
Machine_59,Timestamp_4,_59_34,1483232405,265.15,8,0.005
Machine_59,Timestamp_4,_59_35,1483232405,255.0,7,0.005
Machine_59,Timestamp_4,_59_36,1483232405,260.0,4,0.005
Machine_59,Timestamp_4,_59_37,1483232405,17.17,7,0.005
Machine_59,Timestamp_4,_59_38,1483232405,12.1,10,0.005
Machine_59,Timestamp_4,_59_39,1483232405,8.66,10,0.005
Machine_59,Timestamp_4,_59_41,1483232405,0.0,4,0.005
Machine_59,Timestamp_4,_59_47,1483232405,549.55,4,0.005
Machine_59,Timestamp_4,_59_48,1483232405,1560.53,1,0.005
Machine_59,Timestamp_4,_59_54,1483232405,8.2,6,0.005
Machine_59,Timestamp_4,_59_55,1483232405,4.0,8,0.005
Machine_59,Timestamp_4,_59_57,1483232405,32.91,1,0.005
Machine_59,Timestamp_4,_59_66,1483232405,2.91,4,0.005
Machine_59,Timestamp_4,_59_71,1483232405,64.86,7,0.005
Machine_59,Timestamp_4,_59_72,1483232405,31.46,1,0.005
Machine_59,Timestamp_4,_59_74,1483232405,7.49,10,0.005
Machine_59,Timestamp_4,_59_75,1483232405,33.31,1,0.005
Machine_59,Timestamp_4,_59_76,1483232405,5.9,4,0.005
Machine_59,Timestamp_4,_59_78,1483232405,1424.08,10,0.005
Machine_59,Timestamp_4,_59_79,1483232405,-0.1,5,0.005
Machine_59,Timestamp_4,_59_83,1483232405,1.22,3,0.005
Machine_59,Timestamp_4,_59_84,1483232405,4.11,10,0.005
Machine_59,Timestamp_4,_59_85,1483232405,55.0,4,0.005
Machine_59,Timestamp_4,_59_102,1483232405,1400.0,7,0.005
Machine_59,Timestamp_4,_59_103,1483232405,3.17,10,0.005
Machine_59,Timestamp_4,_59_104,1483232405,40.25,1,0.005
Machine_59,Timestamp_4,_59_106,1483232405,0.56,10,0.005
Machine_59,Timestamp_4,_59_107,1483232405,1.63,10,0.005
Machine_59,Timestamp_4,_59_108,1483232405,45.0,8,0.005
Machine_59,Timestamp_4,_59_109,1483232405,41.23,4,0.005
Machine_59,Timestamp_4,_59_110,1483232405,57.1,8,0.005
Machine_59,Timestamp_4,_59_111,1483232405,40.79,6,0.005
Machine_59,Timestamp_4,_59_112,1483232405,18.42,10,0.005
Machine_59,Timestamp_4,_59_113,1483232405,77.35,1,0.005
Machine_59,Timestamp_5,_59_5,1483232406,5356.1,3,0.005
Machine_59,Timestamp_5,_59_6,1483232406,970.19,10,0.005
Machine_59,Timestamp_5,_59_7,1483232406,3276.0,3,0.005
Machine_59,Timestamp_5,_59_8,1483232406,450.13,10,0.005
Machine_59,Timestamp_5,_59_9,1483232406,165.62,10,0.005
Machine_59,Timestamp_5,_59_10,1483232406,0.0,2,0.005
Machine_59,Timestamp_5,_59_11,1483232406,9.57,7,0.005
Machine_59,Timestamp_5,_59_12,1483232406,5.42,10,0.005
Machine_59,Timestamp_5,_59_13,1483232406,3.46,10,0.005
Machine_59,Timestamp_5,_59_14,1483232406,19.88,10,0.005
Machine_59,Timestamp_5,_59_16,1483232406,0.0,2,0.005
Machine_59,Timestamp_5,_59_18,1483232406,1.0,2,0.005
Machine_59,Timestamp_5,_59_19,1483232406,0.0,2,0.005
Machine_59,Timestamp_5,_59_21,1483232406,0.0,2,0.005
Machine_59,Timestamp_5,_59_22,1483232406,0.04,1,0.005
Machine_59,Timestamp_5,_59_26,1483232406,1.1,2,0.005
Machine_59,Timestamp_5,_59_28,1483232406,0.58,4,0.005
Machine_59,Timestamp_5,_59_30,1483232406,0.46,7,0.005
Machine_59,Timestamp_5,_59_31,1483232406,0.1,10,0.005
Machine_59,Timestamp_5,_59_32,1483232406,1.2,3,0.005
Machine_59,Timestamp_5,_59_33,1483232406,272.0,7,0.005
Machine_59,Timestamp_5,_59_34,1483232406,264.97,8,0.005
Machine_59,Timestamp_5,_59_35,1483232406,255.0,7,0.005
Machine_59,Timestamp_5,_59_36,1483232406,260.0,4,0.005
Machine_59,Timestamp_5,_59_37,1483232406,16.79,7,0.005
Machine_59,Timestamp_5,_59_38,1483232406,11.83,10,0.005
Machine_59,Timestamp_5,_59_39,1483232406,9.09,10,0.005
Machine_59,Timestamp_5,_59_41,1483232406,0.0,4,0.005
Machine_59,Timestamp_5,_59_47,1483232406,1573.18,4,0.005
Machine_59,Timestamp_5,_59_48,1483232406,1607.3,1,0.005
Machine_59,Timestamp_5,_59_54,1483232406,8.0,6,0.005
Machine_59,Timestamp_5,_59_55,1483232406,4.0,8,0.005
Machine_59,Timestamp_5,_59_57,1483232406,32.54,1,0.005
Machine_59,Timestamp_5,_59_66,1483232406,3.06,4,0.005
Machine_59,Timestamp_5,_59_71,1483232406,65.05,7,0.005
Machine_59,Timestamp_5,_59_72,1483232406,35.2,1,0.005
Machine_59,Timestamp_5,_59_74,1483232406,7.57,10,0.005
Machine_59,Timestamp_5,_59_75,1483232406,35.55,1,0.005
Machine_59,Timestamp_5,_59_76,1483232406,5.9,4,0.005
Machine_59,Timestamp_5,_59_78,1483232406,1426.91,10,0.005
Machine_59,Timestamp_5,_59_79,1483232406,-0.1,5,0.005
Machine_59,Timestamp_5,_59_83,1483232406,1.22,3,0.005
Machine_59,Timestamp_5,_59_84,1483232406,4.69,10,0.005
Machine_59,Timestamp_5,_59_85,1483232406,55.0,4,0.005
Machine_59,Timestamp_5,_59_102,1483232406,1400.0,7,0.005
Machine_59,Timestamp_5,_59_103,1483232406,3.98,10,0.005
Machine_59,Timestamp_5,_59_104,1483232406,40.78,1,0.005
Machine_59,Timestamp_5,_59_106,1483232406,0.59,10,0.005
Machine_59,Timestamp_5,_59_107,1483232406,1.62,10,0.005
Machine_59,Timestamp_5,_59_108,1483232406,45.0,8,0.005
Machine_59,Timestamp_5,_59_109,1483232406,41.88,4,0.005
Machine_59,Timestamp_5,_59_110,1483232406,54.3,8,0.005
Machine_59,Timestamp_5,_59_111,1483232406,41.9,6,0.005
Machine_59,Timestamp_5,_59_112,1483232406,17.69,10,0.005
Machine_59,Timestamp_5,_59_113,1483232406,77.64,1,0.005
Machine_59,Timestamp_6,_59_5,1483232407,4555.77,3,0.005
Machine_59,Timestamp_6,_59_6,1483232407,937.2,10,0.005
Machine_59,Timestamp_6,_59_7,1483232407,3276.0,3,0.005
Machine_59,Timestamp_6,_59_8,1483232407,449.97,10,0.005
Machine_59,Timestamp_6,_59_9,1483232407,298.71,10,0.005
Machine_59,Timestamp_6,_59_10,1483232407,0.0,2,0.005
Machine_59,Timestamp_6,_59_11,1483232407,8.88,7,0.005
Machine_59,Timestamp_6,_59_12,1483232407,5.55,10,0.005
Machine_59,Timestamp_6,_59_13,1483232407,3.52,10,0.005
Machine_59,Timestamp_6,_59_14,1483232407,22.59,10,0.005
Machine_59,Timestamp_6,_59_16,1483232407,0.0,2,0.005
Machine_59,Timestamp_6,_59_18,1483232407,1.0,2,0.005
Machine_59,Timestamp_6,_59_19,1483232407,0.0,2,0.005
Machine_59,Timestamp_6,_59_21,1483232407,0.0,2,0.005
Machine_59,Timestamp_6,_59_22,1483232407,0.01,1,0.005
Machine_59,Timestamp_6,_59_26,1483232407,1.1,2,0.005
Machine_59,Timestamp_6,_59_28,1483232407,0.58,4,0.005
Machine_59,Timestamp_6,_59_30,1483232407,0.46,7,0.005
Machine_59,Timestamp_6,_59_31,1483232407,0.1,10,0.005
Machine_59,Timestamp_6,_59_32,1483232407,1.2,3,0.005
Machine_59,Timestamp_6,_59_33,1483232407,272.0,7,0.005
Machine_59,Timestamp_6,_59_34,1483232407,264.96,8,0.005
Machine_59,Timestamp_6,_59_35,1483232407,255.0,7,0.005
Machine_59,Timestamp_6,_59_36,1483232407,260.0,4,0.005
Machine_59,Timestamp_6,_59_37,1483232407,19.35,7,0.005
Machine_59,Timestamp_6,_59_38,1483232407,12.13,10,0.005
Machine_59,Timestamp_6,_59_39,1483232407,9.6,10,0.005
Machine_59,Timestamp_6,_59_41,1483232407,0.0,4,0.005
Machine_59,Timestamp_6,_59_47,1483232407,1558.55,4,0.005
Machine_59,Timestamp_6,_59_48,1483232407,1630.0,1,0.005
Machine_59,Timestamp_6,_59_54,1483232407,8.0,6,0.005
Machine_59,Timestamp_6,_59_55,1483232407,4.0,8,0.005
Machine_59,Timestamp_6,_59_57,1483232407,33.2,1,0.005
Machine_59,Timestamp_6,_59_66,1483232407,3.04,4,0.005
Machine_59,Timestamp_6,_59_71,1483232407,65.4,7,0.005
Machine_59,Timestamp_6,_59_72,1483232407,35.58,1,0.005
Machine_59,Timestamp_6,_59_74,1483232407,7.66,10,0.005
Machine_59,Timestamp_6,_59_75,1483232407,32.72,1,0.005
Machine_59,Timestamp_6,_59_76,1483232407,5.9,4,0.005
Machine_59,Timestamp_6,_59_78,1483232407,1432.65,10,0.005
Machine_59,Timestamp_6,_59_79,1483232407,-0.1,5,0.005
Machine_59,Timestamp_6,_59_83,1483232407,1.22,3,0.005
Machine_59,Timestamp_6,_59_84,1483232407,3.97,10,0.005
Machine_59,Timestamp_6,_59_85,1483232407,55.0,4,0.005
Machine_59,Timestamp_6,_59_102,1483232407,1400.0,7,0.005
Machine_59,Timestamp_6,_59_103,1483232407,3.21,10,0.005
Machine_59,Timestamp_6,_59_104,1483232407,40.67,1,0.005
Machine_59,Timestamp_6,_59_106,1483232407,0.58,10,0.005
Machine_59,Timestamp_6,_59_107,1483232407,1.56,10,0.005
Machine_59,Timestamp_6,_59_108,1483232407,45.0,8,0.005
Machine_59,Timestamp_6,_59_109,1483232407,40.89,4,0.005
Machine_59,Timestamp_6,_59_110,1483232407,54.13,8,0.005
Machine_59,Timestamp_6,_59_111,1483232407,42.54,6,0.005
Machine_59,Timestamp_6,_59_112,1483232407,16.34,10,0.005
Machine_59,Timestamp_6,_59_113,1483232407,79.55,1,0.005
Machine_59,Timestamp_7,_59_5,1483232408,3632.37,3,0.005
Machine_59,Timestamp_7,_59_6,1483232408,1002.46,10,0.005
Machine_59,Timestamp_7,_59_7,1483232408,3276.0,3,0.005
Machine_59,Timestamp_7,_59_8,1483232408,450.86,10,0.005
Machine_59,Timestamp_7,_59_9,1483232408,-1.19,10,0.005
Machine_59,Timestamp_7,_59_10,1483232408,0.0,2,0.005
Machine_59,Timestamp_7,_59_11,1483232408,10.11,7,0.005
Machine_59,Timestamp_7,_59_12,1483232408,5.47,10,0.005
Machine_59,Timestamp_7,_59_13,1483232408,3.41,10,0.005
Machine_59,Timestamp_7,_59_14,1483232408,17.48,10,0.005
Machine_59,Timestamp_7,_59_16,1483232408,0.0,2,0.005
Machine_59,Timestamp_7,_59_18,1483232408,1.0,2,0.005
Machine_59,Timestamp_7,_59_19,1483232408,0.0,2,0.005
Machine_59,Timestamp_7,_59_21,1483232408,0.0,2,0.005
Machine_59,Timestamp_7,_59_22,1483232408,0.03,1,0.005
Machine_59,Timestamp_7,_59_26,1483232408,1.1,2,0.005
Machine_59,Timestamp_7,_59_28,1483232408,0.58,4,0.005
Machine_59,Timestamp_7,_59_30,1483232408,0.46,7,0.005
Machine_59,Timestamp_7,_59_31,1483232408,0.1,10,0.005
Machine_59,Timestamp_7,_59_32,1483232408,1.2,3,0.005
Machine_59,Timestamp_7,_59_33,1483232408,272.0,7,0.005
Machine_59,Timestamp_7,_59_34,1483232408,265.16,8,0.005
Machine_59,Timestamp_7,_59_35,1483232408,255.0,7,0.005
Machine_59,Timestamp_7,_59_36,1483232408,260.0,4,0.005
Machine_59,Timestamp_7,_59_37,1483232408,18.64,7,0.005
